utcTimeMillis,Latitude,Longitude,Altitude
1626727759438.0,37.44422543935592,-122.23280123446656,-6.86409940202158
1626727760438.0,37.4441589285636,-122.23278525009088,-0.5727248715610266
1626727761438.0,37.444149533435834,-122.23280181927599,6.771872789079761
1626727762438.0,37.444141132230385,-122.23280620525789,4.974527116090526
1626727763438.0,37.44414282004165,-122.23279856660912,8.699319625999566
1626727764438.0,37.444198819340656,-122.23279070128332,0.41515242241067596
1626727765438.0,37.444165677659456,-122.23278703986823,-4.3827953138809095
1626727766438.0,37.44408520974034,-122.23277015592348,-11.876688809951794
1626727767438.0,37.44414832427244,-122.2327861726834,-2.4340345499488367
1626727768438.0,37.44414387545213,-122.23289534021951,11.020671540707651
1626727769438.0,37.44409310656725,-122.23287896157397,8.558315756453606
1626727770438.0,37.44403992001804,-122.2328240235201,-3.2075314773487325
1626727771438.0,37.44407175186567,-122.23282462031129,5.363348289737659
1626727772438.0,37.444104000181554,-122.23285176060674,11.84047437914016
1626727773438.0,37.444106178735375,-122.23286488688669,4.630290115628136
1626727774438.0,37.44409133605984,-122.23291459196207,12.991049528778467
1626727775438.0,37.44407924073335,-122.23292332955333,9.923078936799474
1626727776438.0,37.444057147371446,-122.2329876962816,15.200882438185284
1626727777438.0,37.444030850489106,-122.23297245511615,11.447884079081184
1626727778438.0,37.44402946423851,-122.23297923493551,6.966972371624221
1626727779438.0,37.44400885110247,-122.2330376258328,10.71398296471663
1626727780438.0,37.443987773276845,-122.23298562673838,6.568538669693612
1626727781438.0,37.44394612627233,-122.23300878819383,8.499982187726665
1626727782438.0,37.44391623351931,-122.23303371604895,10.463814935880258
1626727783438.0,37.44386245124132,-122.23306190568297,16.03800537542929
1626727784438.0,37.44387419803588,-122.2330952161702,12.444077976849202
1626727785438.0,37.4438683783509,-122.2331089752684,12.572045501814822
1626727786438.0,37.443850692285324,-122.23313588303795,12.134600581850675
1626727787438.0,37.44386256443811,-122.23316273565905,5.087119856523331
1626727788438.0,37.443888781025095,-122.23322361075329,4.348611865408951
1626727789438.0,37.443931924564126,-122.2332966292322,6.112600108005339
1626727790438.0,37.44397676987346,-122.23337986423847,5.484943917900067
1626727791438.0,37.44399827480757,-122.23346525616886,1.2789175285667669
1626727792438.0,37.44407184195724,-122.23356884362818,-2.9794484756836144
1626727793438.0,37.44411597264017,-122.2336683299099,-6.722504794391474
1626727794438.0,37.44416038357099,-122.23377532967886,1.9258969198459512
1626727795438.0,37.44421611989555,-122.23387407191835,4.08922693125923
1626727796438.0,37.44426785534435,-122.23400915717707,2.1814105570477214
1626727797438.0,37.444315776658044,-122.23407011110694,2.6041082699811033
1626727798438.0,37.44436475403437,-122.2341435350095,-0.662887367545028
1626727799438.0,37.444384859031175,-122.23419567701714,8.31349069275607
1626727800438.0,37.444416956704416,-122.23424604250313,5.4640193771210255
1626727801438.0,37.44440047537558,-122.23425895373902,4.381206320132862
1626727802438.0,37.44441639410373,-122.23426479053073,3.6633251462011613
1626727803438.0,37.44439635638294,-122.23425592945668,0.7501053823448618
1626727804438.0,37.4444071709429,-122.23425910456955,2.518588065387195
1626727805438.0,37.44441428505255,-122.23426082766343,-0.11083126019491125
1626727806438.0,37.44441862540529,-122.23426306713493,-4.41915016746928
1626727807438.0,37.44441342240182,-122.23426535024927,2.021671906614334
1626727808438.0,37.44439442645176,-122.23425617724958,5.172965076706074
1626727809438.0,37.44440078524847,-122.2342649456977,8.195583979987848
1626727810438.0,37.44441732430727,-122.23426680988983,3.9415800406208046
1626727811438.0,37.44439030073763,-122.23425601290691,11.447408455052337
1626727812438.0,37.44441029628167,-122.23426625463078,1.6297689343395207
1626727813438.0,37.44441273577749,-122.23426271558849,5.656214886096893
1626727814438.0,37.44441554577327,-122.23427211066829,3.7382230100744844
1626727815438.0,37.444420024866915,-122.23429353220169,4.872051813136089
1626727816438.0,37.44444515246611,-122.23433628048686,-1.93919200228303
1626727817438.0,37.44444162312367,-122.23441310015698,2.08595296920037
1626727818438.0,37.44442800313852,-122.23449212660522,0.94776196382355
1626727819438.0,37.44438218915839,-122.23459504290561,4.9968894190017785
1626727820438.0,37.44432095346674,-122.23465158087699,4.981909446285379
1626727821438.0,37.444244658735215,-122.2347195821323,4.790243576466195
1626727822438.0,37.44413613895638,-122.23479736025712,6.327807627653548
1626727823438.0,37.44401959817542,-122.23487028236694,6.924485560783376
1626727824438.0,37.44390885043184,-122.23493382174999,5.302848334160129
1626727825438.0,37.44376781282897,-122.2350342777047,8.664882431882837
1626727826438.0,37.44363992328855,-122.23510454792714,3.0434967215769704
1626727827438.0,37.443507775762406,-122.23520954665085,4.128328710955608
1626727828438.0,37.44335223922593,-122.23531716866152,6.493004717579598
1626727829438.0,37.443191734657475,-122.23542351695517,12.547179020094234
1626727830438.0,37.443063936846464,-122.23550241077544,5.545920375916375
1626727831438.0,37.44291398201863,-122.23561135487024,9.804933111577103
1626727832438.0,37.442775072248146,-122.23570783582888,9.829765568569405
1626727833438.0,37.4426141904068,-122.23577225335973,12.042324657990738
1626727834438.0,37.4424851297011,-122.23589303542784,11.010260029592322
1626727835438.0,37.44234562074803,-122.23598287662438,12.777646411875269
1626727836438.0,37.4422073398668,-122.23607321070071,16.251075961240623
1626727837438.0,37.44208456580986,-122.23615604892403,17.07272832579062
1626727838438.0,37.44196418244287,-122.2362427904342,15.933995546293799
1626727839438.0,37.44182456569666,-122.23633257253269,18.876281542943467
1626727840438.0,37.44170514610128,-122.23641947563462,14.064065341459745
1626727841438.0,37.441567274790025,-122.23651391711428,18.34338655108011
1626727842438.0,37.44142658168976,-122.23663820548683,22.534440266231623
1626727843438.0,37.441301476937625,-122.23674579849308,15.180679242409889
1626727844438.0,37.44116642460031,-122.23688224064608,14.917214646580403
1626727845438.0,37.441038937109056,-122.23703732064011,17.686633014446905
1626727846438.0,37.44091133367069,-122.23722529894528,20.28815332026325
1626727847438.0,37.44079685355093,-122.2374045847624,22.46784280921039
1626727848438.0,37.44067925006041,-122.23760314947856,24.41237730821308
1626727849438.0,37.44057131257098,-122.23778364702011,24.59135762379552
1626727850438.0,37.44046915568992,-122.23800163710759,25.680407125362695
1626727851438.0,37.44036283073747,-122.23817774637125,24.29539502499944
1626727852438.0,37.44023135422491,-122.23836485815795,29.80207545680368
1626727853438.0,37.44012718387666,-122.2385501406652,28.170126371296494
1626727854438.0,37.439991176237804,-122.238729433659,29.816460712175886
1626727855438.0,37.43986391410288,-122.2388901432939,28.966740920080024
1626727856438.0,37.43972539695785,-122.23906711193423,31.32605570661351
1626727857438.0,37.43958312681977,-122.2392366081586,34.47934513795236
1626727858438.0,37.439438765949916,-122.23938469045927,35.80285365045204
1626727859438.0,37.43930387640687,-122.2395203288526,37.87416197815076
1626727860438.0,37.43916123047748,-122.23965447946888,38.18580996871936
1626727861438.0,37.43901182067861,-122.2397783072992,40.5750509696219
1626727862438.0,37.43887901556202,-122.23989064196937,40.0761620894077
1626727863438.0,37.4387411774974,-122.24000427394257,38.18959011951114
1626727864438.0,37.4385828495041,-122.24012180106295,40.17117008267615
1626727865438.0,37.43842284020369,-122.24022033179173,39.51037699849038
1626727866438.0,37.43826478119038,-122.2403243742316,39.652237535977065
1626727867438.0,37.43808594520477,-122.24041643232127,41.25365626840911
1626727868438.0,37.43791566866153,-122.24049898112683,42.21542895569897
1626727869438.0,37.437744581070916,-122.24058176587918,38.06306826591967
1626727870438.0,37.43756686089718,-122.24065524629546,44.08611672183184
1626727871438.0,37.43738961182386,-122.24074673078947,41.82753682879812
1626727872438.0,37.43722100118487,-122.24082773337868,42.71374446685932
1626727873438.0,37.437050741731206,-122.24090966589242,39.52060018896256
1626727874438.0,37.43689226139835,-122.24102290671624,43.20638513955364
1626727875438.0,37.4367505099702,-122.24114340208249,46.616807614277825
1626727876438.0,37.43660864437513,-122.24127223706391,40.71022400057315
1626727877438.0,37.43648230355031,-122.24144721146641,44.96363992046139
1626727878438.0,37.4363909211279,-122.24156407792474,44.132530386360095
1626727879438.0,37.43629603856173,-122.24171411210202,43.51925283952325
1626727880438.0,37.43620523934424,-122.24185567099703,44.087962671672585
1626727881438.0,37.436125856425456,-122.24199719546637,43.920855390454804
1626727882438.0,37.43606280459355,-122.24213492605345,47.221143828879754
1626727883438.0,37.43601447973667,-122.24224708074274,47.21771040965558
1626727884438.0,37.435987834747195,-122.24233535986228,47.97811760144433
1626727885438.0,37.43597760712339,-122.24236770349204,49.51325251961511
1626727886438.0,37.435970716560476,-122.24240342005498,48.331701242611395
1626727887438.0,37.43598091732904,-122.24242654834921,49.65634040460368
1626727888438.0,37.43597403468388,-122.24245304221508,47.34270623398694
1626727889438.0,37.43598454481018,-122.24252300199464,48.13753653074073
1626727890438.0,37.436011694791574,-122.2426363396652,47.687304508400025
1626727891438.0,37.43602831772554,-122.24271076231759,51.27656579353707
1626727892438.0,37.43604922286768,-122.24282007343548,49.06070272547535
1626727893438.0,37.436090051651156,-122.24291196544688,50.27658789404352
1626727894438.0,37.43612308465771,-122.24303896187506,52.02573509302877
1626727895438.0,37.43617000140485,-122.2431512051555,55.07107862165721
1626727896438.0,37.43622052781902,-122.24327580103028,51.0253779149592
1626727897438.0,37.43624817788686,-122.24338669204764,55.098121896928525
1626727898438.0,37.43630715245918,-122.24349940862318,51.695815068832424
1626727899438.0,37.43636419368897,-122.24361095830143,53.969927939574376
1626727900438.0,37.436403729224146,-122.24372055289555,55.5625162850705
1626727901438.0,37.436459587769335,-122.243846529142,55.852868381267754
1626727902438.0,37.436509641441944,-122.24396126402478,54.71134598765538
1626727903438.0,37.4365712764901,-122.24407802420096,59.57062106492095
1626727904438.0,37.436645186695,-122.24419533966113,60.95826082863308
1626727905438.0,37.436734758318416,-122.24431850034935,60.8890363203967
1626727906438.0,37.43680004138651,-122.24443299055307,61.93388673232257
1626727907438.0,37.43688825924518,-122.24454345521423,59.298071835119366
1626727908438.0,37.43696842787083,-122.2446558392398,61.05500061451245
1626727909438.0,37.437058232422515,-122.2447738557539,60.414182943759364
1626727910438.0,37.43713690596178,-122.24490215189756,65.47743680756399
1626727911438.0,37.437227170945334,-122.2450145250312,64.94025946993465
1626727912438.0,37.437323989681765,-122.2451517158658,63.6202020690451
1626727913438.0,37.43743088538142,-122.24528806394451,65.8510404600036
1626727914438.0,37.43753635148344,-122.24542910779851,67.29821107575121
1626727915438.0,37.4376304822961,-122.24556635352458,68.35175085792935
1626727916438.0,37.437748280067076,-122.24571489148073,66.16663386186238
1626727917438.0,37.43785763584045,-122.24585225935223,68.84183896727163
1626727918438.0,37.43797257977252,-122.24600674292306,68.66000449120568
1626727919438.0,37.43807566399596,-122.24614627838119,67.63914387166086
1626727920438.0,37.4381816002799,-122.24629412209742,69.81738498335575
1626727921438.0,37.43829559085462,-122.24645312119257,70.34564472691622
1626727922438.0,37.43841748388368,-122.24661572036483,74.18237206578787
1626727923438.0,37.438541230772444,-122.24675893210171,73.39720865623633
1626727924438.0,37.43867521994691,-122.24692058174321,71.7173491209775
1626727925438.0,37.43879665306802,-122.2470687128665,73.08962358938379
1626727926438.0,37.438918569994506,-122.24720681187638,71.48414221376144
1626727927438.0,37.43904121593551,-122.24736929914178,73.76868613839505
1626727928438.0,37.439158781393544,-122.24752050326146,76.63271188101002
1626727929438.0,37.43928849922319,-122.24768698125703,75.49661068623524
1626727930438.0,37.43941932052188,-122.24785115038979,77.7705449161526
1626727931438.0,37.43954429012656,-122.24801534759983,77.76840870091495
1626727932438.0,37.43967439299928,-122.24818121475107,79.48229473202221
1626727933438.0,37.43980705814206,-122.24835430076463,80.42829054030233
1626727934438.0,37.43994113230172,-122.24851624772296,83.74962742910546
1626727935438.0,37.44007055903244,-122.24867763812584,82.31929073598593
1626727936438.0,37.44019995790982,-122.24885299855768,84.55125326281374
1626727937438.0,37.44034435553612,-122.2490196965706,81.73264884810719
1626727938438.0,37.44046266433436,-122.24919389177201,82.15389674701767
1626727939438.0,37.44059676274261,-122.24938040244331,86.95191884460847
1626727940438.0,37.440730110908255,-122.24954365366816,83.7811819959294
1626727941438.0,37.44086570178549,-122.24972544682181,86.75493211238908
1626727942438.0,37.440992303289306,-122.24989875759002,87.53009641827384
1626727943438.0,37.44112529060846,-122.25005607524554,88.32427889072565
1626727944438.0,37.441272764279276,-122.25024233566087,89.1650566606245
1626727945438.0,37.44140764612525,-122.25041907458855,92.17307204926513
1626727946438.0,37.44154469490752,-122.25059643825412,91.71590445574853
1626727947438.0,37.44168293002296,-122.25078583707233,94.41669468080862
1626727948438.0,37.44182779350793,-122.25097480867683,95.72318068848897
1626727949438.0,37.441972601100865,-122.25115761704481,98.53101317665106
1626727950438.0,37.442118147274236,-122.25133963437897,95.82025520712189
1626727951438.0,37.44225411730764,-122.25152519321824,100.2545044099887
1626727952438.0,37.44239441635565,-122.25172470962997,100.8640812151501
1626727953438.0,37.44253219737182,-122.25192578003137,100.19158880026505
1626727954438.0,37.44265988255794,-122.25211539855266,98.69048524076344
1626727955438.0,37.44277012431408,-122.25232381097975,101.46860249240032
1626727956438.0,37.44287240625026,-122.2525086738432,98.4147034848378
