utcTimeMillis,Latitude,Longitude,Altitude
1593045251447.0,37.445058264829925,-122.07252105171203,-526885.1331038219
1593045252447.0,37.43148261454285,-122.07253051718313,-107294.29253122422
1593045253447.0,37.42736318993462,-122.07254345401059,32464.232154652145
1593045254447.0,37.42617489140144,-122.07255657859953,74088.8169601447
1593045255447.0,37.42614234698084,-122.07256641985883,75207.7847829334
1593045256447.0,37.42654786533839,-122.07258306777709,60867.23576575598
1593045257447.0,37.42705131645988,-122.07260952323624,43030.67244162924
1593045258447.0,37.42749825666484,-122.07263510572507,27219.411156700036
1593045259447.0,37.42784678202732,-122.07265855762456,15371.542767808702
1593045260447.0,37.42809156113912,-122.07270150715655,7514.275484111772
1593045261447.0,37.42823932443645,-122.0727768567439,2853.7262204100284
1593045262447.0,37.42831656848561,-122.07288409441334,418.6546582697915
1593045263447.0,37.42834355154943,-122.07301866934874,-634.3380886654761
1593045264447.0,37.4283443999426,-122.0731658084915,-924.3034558010977
1593045265447.0,37.42833037604276,-122.07330618123346,-856.2555809259461
1593045266447.0,37.42831912715567,-122.07345053296234,-660.2684691420354
1593045267447.0,37.42830653019086,-122.07361316162807,-453.6182612985698
1593045268447.0,37.42829957961292,-122.0737852769437,-286.11230030726165
1593045269447.0,37.42829724565894,-122.07395885370812,-171.0099086371708
1593045270447.0,37.42829425688716,-122.07413416709703,-99.9359509014982
1593045271447.0,37.42829069483331,-122.07433119032848,-58.40502493845932
1593045272447.0,37.428288226442646,-122.07452558369356,-38.20050513143041
1593045273447.0,37.42829346909487,-122.07472210848313,-30.800540980654446
1593045274447.0,37.42829474186552,-122.074926788631,-29.799103498071464
1593045275447.0,37.4282955581772,-122.07513728091052,-31.875810416685457
1593045276447.0,37.42829727679133,-122.07534614219391,-34.954240309887616
1593045277447.0,37.428297534728614,-122.0755602487213,-36.97529559126105
1593045278447.0,37.42829806550748,-122.07577170742107,-38.765591221189894
1593045279447.0,37.42829631795063,-122.07596848213063,-40.99536547568723
1593045280447.0,37.42829825690704,-122.07617387393027,-41.38954936373741
1593045281447.0,37.42829134257217,-122.07638395272207,-41.26332345658328
1593045282447.0,37.42827362236966,-122.07658568223498,-40.91299325919399
1593045283447.0,37.42824481131686,-122.07678564180242,-40.307221669119954
1593045284447.0,37.428202330117145,-122.07697723661866,-39.77570962250575
1593045285447.0,37.42815433295521,-122.07715988318108,-39.69016411710876
1593045286447.0,37.428112697678046,-122.07733146571285,-40.16020113605713
1593045287447.0,37.42807185872333,-122.07749465797893,-40.875456558219724
1593045288447.0,37.428045281290764,-122.07764566759205,-41.86709421134915
1593045289447.0,37.42803937963415,-122.0777681806472,-43.211999326205685
1593045290447.0,37.42804185557099,-122.07788689263916,-42.79689024482776
1593045291447.0,37.428044073449186,-122.07797584617339,-41.9156235502636
1593045292447.0,37.428047231802566,-122.07803168907202,-43.004165518431016
1593045293447.0,37.42804779040039,-122.07810545434221,-43.261442446037535
1593045294447.0,37.42803213055,-122.07816730165565,-42.37370208617527
1593045295447.0,37.42798330272252,-122.07823011473977,-40.204297500897525
1593045296447.0,37.42790776832171,-122.07826862391049,-39.59778753554346
1593045297447.0,37.427817811578315,-122.07828857060396,-37.73579617112948
1593045298447.0,37.4277077291678,-122.0782938845798,-37.304125994036994
1593045299447.0,37.427586909008326,-122.07827841849331,-37.30427470870433
1593045300447.0,37.4274608534916,-122.07826360729403,-37.59507362359928
1593045301447.0,37.42732326325722,-122.0782300875844,-38.249982636376004
1593045302447.0,37.42718525982929,-122.07820816196039,-38.034954895323196
1593045303447.0,37.42704346202295,-122.07817764894003,-40.41041318452586
1593045304447.0,37.426894821895225,-122.07813537626103,-42.66966003512058
1593045305447.0,37.426738535053914,-122.07812100561856,-41.64948326914346
1593045306447.0,37.426574016255884,-122.07811021268998,-41.110778101280374
1593045307447.0,37.42640677120526,-122.07810532796232,-41.752921589743124
1593045308447.0,37.42623948258254,-122.07812261145921,-40.07680070790554
1593045309447.0,37.426071429353456,-122.07812920527556,-39.022930507167075
1593045310447.0,37.42589763252828,-122.07812985541402,-39.28858130707627
1593045311447.0,37.42572497759832,-122.07814406026505,-37.96044760040431
1593045312447.0,37.4255525655594,-122.07816613952065,-37.76292466925544
1593045313447.0,37.42539360987659,-122.07817650798644,-39.91155975164841
1593045314447.0,37.42525017273246,-122.07819440779657,-40.71589399744991
1593045315447.0,37.42513023195078,-122.07820854027062,-41.924989548977685
1593045316447.0,37.425034161088895,-122.07821565344534,-43.18347449855357
1593045317447.0,37.42496311695523,-122.07822231446447,-43.25640141397228
1593045318447.0,37.424914676664656,-122.07822984357331,-41.081198896979906
1593045319447.0,37.42488040611612,-122.0782214930761,-41.49458967639321
1593045320447.0,37.42486341565914,-122.07822034183035,-42.628060102648135
1593045321447.0,37.424858646824454,-122.07820369713902,-43.63583284216095
1593045322447.0,37.424857309060336,-122.0781922789415,-42.114763793606635
1593045323447.0,37.42484849990174,-122.0781795337076,-43.03567648590192
1593045324447.0,37.424843254047786,-122.07818090477247,-41.45723130230555
1593045325447.0,37.4248399257551,-122.07816997274122,-42.864951920482135
1593045326447.0,37.42484283614975,-122.07815843458128,-43.259653233096586
1593045327447.0,37.42483996038836,-122.07815811128859,-44.047807229601375
1593045328447.0,37.42484803791673,-122.07816447745687,-42.086718809434174
1593045329447.0,37.42485656091344,-122.07817906364164,-41.605129900863794
1593045330447.0,37.42485325122237,-122.07818251212183,-40.959778400357756
1593045331447.0,37.424855643868206,-122.0781803778908,-41.79028984916491
1593045332447.0,37.42486072265501,-122.07817724370034,-41.24408559676296
1593045333447.0,37.42484118758514,-122.07817530745959,-41.23161212386466
1593045334447.0,37.42481776911593,-122.07817690127165,-40.323900491262776
1593045335447.0,37.42478525683461,-122.0781700174672,-39.57383876812532
1593045336447.0,37.42473586982356,-122.0781717243232,-38.90419908767452
1593045337447.0,37.424663433641044,-122.078175477002,-38.02396609379078
1593045338447.0,37.42456722016258,-122.07817910422216,-35.16455504292765
1593045339447.0,37.42445976774436,-122.07817060410748,-34.95570104856009
1593045340447.0,37.4243426728288,-122.0781658374901,-35.811201600777714
1593045341447.0,37.42421755763743,-122.07816181901443,-36.56543455176311
1593045342447.0,37.42409211118045,-122.0781607112713,-36.70228648763846
1593045343447.0,37.42396977489687,-122.07816212667245,-36.59718071473039
1593045344447.0,37.42385255634756,-122.07817397806646,-35.1826626599723
1593045345447.0,37.42373808613304,-122.07817054901814,-35.409902191050115
1593045346447.0,37.423628146997714,-122.07816111447683,-36.465771071458626
1593045347447.0,37.42353374251815,-122.07815152717275,-38.57018727620512
1593045348447.0,37.42345170184456,-122.07814850701865,-39.6407085369577
1593045349447.0,37.42338619494038,-122.07815684937077,-42.47206850181585
1593045350447.0,37.42334040024187,-122.07819514359541,-42.32223821787069
1593045351447.0,37.42329994345411,-122.07823978186468,-42.861335865236335
1593045352447.0,37.42328265806776,-122.07833892945185,-41.662157975673544
1593045353447.0,37.423271095624514,-122.07845411031344,-41.752916751171334
1593045354447.0,37.423266735770746,-122.07860611494071,-39.81715624756033
1593045355447.0,37.423266703850906,-122.0787711965965,-38.438010928636636
1593045356447.0,37.42326798761804,-122.07896844298214,-36.3120342588416
1593045357447.0,37.42327005917336,-122.0791715391752,-34.78043629672891
1593045358447.0,37.42327160981754,-122.0793868502658,-32.59437193371496
1593045359447.0,37.42326134609621,-122.07960223158605,-32.0329055886435
1593045360447.0,37.423252744963,-122.07982080545206,-32.27474699405277
1593045361447.0,37.4232430742129,-122.08003838652442,-31.580329120286535
1593045362447.0,37.42323302700027,-122.08026439488648,-29.792485549807974
1593045363447.0,37.42321954813456,-122.0804762684724,-29.560046869497835
1593045364447.0,37.42320531296211,-122.08069579508386,-28.293583230534317
1593045365447.0,37.423187159635575,-122.08090154506554,-27.880174543408668
1593045366447.0,37.42316966373539,-122.08110238921223,-27.708328533496267
1593045367447.0,37.423158722164665,-122.08129976859588,-27.24961620386187
1593045368447.0,37.42314454668233,-122.08149052543769,-27.046778312800623
1593045369447.0,37.42312771152837,-122.08167632694209,-27.48079322037305
1593045370447.0,37.423113929867036,-122.08186247847705,-26.869890643471958
1593045371447.0,37.42309999658253,-122.08202766458682,-28.751572418871614
1593045372447.0,37.42308535617455,-122.0821994399669,-28.739492901260416
1593045373447.0,37.42307022001398,-122.08237127136854,-29.51927032001432
1593045374447.0,37.42305897929442,-122.08254355614677,-29.504918769330892
1593045375447.0,37.423039496273034,-122.08271631137812,-29.025116101565885
1593045376447.0,37.42302359537086,-122.08287548285828,-30.583545424775203
1593045377447.0,37.42301726286082,-122.08305206331323,-29.242211372173085
1593045378447.0,37.42301630225072,-122.08321428425721,-29.71623020118236
1593045379447.0,37.42301485612947,-122.08337508188252,-30.522267506477327
1593045380447.0,37.42301261182519,-122.08353964353418,-29.640400319834526
1593045381447.0,37.42302156072263,-122.08370169264595,-30.975437709506753
1593045382447.0,37.42302621866522,-122.08387434711099,-30.582250127186047
1593045383447.0,37.423031027338254,-122.08405353294405,-29.050473799116
1593045384447.0,37.42303875389609,-122.08424273638784,-27.818570692121252
1593045385447.0,37.423052638352765,-122.08444181340283,-26.788587550671718
1593045386447.0,37.42307154390787,-122.0846463135482,-27.642769381048325
1593045387447.0,37.42309462976506,-122.08485684839057,-27.85303104913023
1593045388447.0,37.42312772473413,-122.08507007134774,-28.761615825991782
1593045389447.0,37.42315797844778,-122.0852804117812,-27.512900160665545
1593045390447.0,37.4231948910359,-122.08549576525945,-25.984603203303514
1593045391447.0,37.423224178863414,-122.08570074163453,-25.377511241851327
1593045392447.0,37.423260000331794,-122.08590602800021,-23.887205336435304
1593045393447.0,37.42329088173203,-122.08610091092845,-23.95009344299179
1593045394447.0,37.423329214857,-122.08628681218953,-24.33549331044967
1593045395447.0,37.42337643798722,-122.08648739587235,-22.932642818325444
1593045396447.0,37.42342105210843,-122.08669130222061,-21.008207697399154
1593045397447.0,37.423467154406836,-122.08687572951278,-22.199081290863887
1593045398447.0,37.423502277292286,-122.08705471972387,-25.571036641003833
