utcTimeMillis,Latitude,Longitude,Altitude
1593045251447.0,37.44505826483039,-122.07252105171257,-526885.1331038716
1593045252447.0,37.43148100072018,-122.07253344366502,-107294.365188299
1593045253447.0,37.427361974867566,-122.07254424473722,32464.224601896887
1593045254447.0,37.42617271934224,-122.07255960163441,74088.44976999686
1593045255447.0,37.4261441957791,-122.07257099228518,75207.8271590582
1593045256447.0,37.426549281107725,-122.07258296781194,60867.37340555079
1593045257447.0,37.42704976608897,-122.07260715346145,43031.079412769664
1593045258447.0,37.42749828635718,-122.0726332194472,27219.487652341315
1593045259447.0,37.42784679079013,-122.07265736899646,15371.466216258988
1593045260447.0,37.42809185474125,-122.0727009737888,7514.114183186049
1593045261447.0,37.42823981039922,-122.07277678908589,2853.5935889881557
1593045262447.0,37.42831693406014,-122.07288419197965,418.5508490704127
1593045263447.0,37.42834378242206,-122.07301879762603,-634.4113021593427
1593045264447.0,37.42834451731926,-122.07316592401051,-924.3491989922426
1593045265447.0,37.428330432639164,-122.07330626308656,-856.2760310369408
1593045266447.0,37.42831914277852,-122.0734505909654,-660.2784311479734
1593045267447.0,37.42830652764589,-122.07361319849569,-453.62130373621153
1593045268447.0,37.42829955335474,-122.07378528613211,-286.10917944902405
1593045269447.0,37.42829722840241,-122.07395884834672,-171.00748949521494
1593045270447.0,37.42829424145009,-122.07413416745824,-99.93376543776223
1593045271447.0,37.428290687906966,-122.07433118986339,-58.403449708018336
1593045272447.0,37.428288222209375,-122.0745255794553,-38.19943341843826
1593045273447.0,37.42829346604036,-122.07472210127747,-30.799491405496568
1593045274447.0,37.4282947418355,-122.07492678510008,-29.798773254210275
1593045275447.0,37.428295561676656,-122.07513728139057,-31.875740674284465
1593045276447.0,37.42829727858817,-122.07534614193722,-34.95421434004593
1593045277447.0,37.428297534848774,-122.07556024930909,-36.97516234759116
1593045278447.0,37.428298067037225,-122.07577170826163,-38.76550161624009
1593045279447.0,37.42829632204016,-122.07596848205174,-40.99486043674906
1593045280447.0,37.42829825866308,-122.07617387310027,-41.3893050393214
1593045281447.0,37.42829134308217,-122.07638395454038,-41.26322648323542
1593045282447.0,37.428273620676705,-122.07658568282447,-40.91307201098662
1593045283447.0,37.428244811225866,-122.07678564366404,-40.307350966308356
1593045284447.0,37.428202330581385,-122.0769772388738,-39.77585201843626
1593045285447.0,37.428154330872204,-122.07715988125685,-39.69033506257534
1593045286447.0,37.428112696568114,-122.07733146584164,-40.16032577537739
1593045287447.0,37.42807185475906,-122.07749465583862,-40.87597746565743
1593045288447.0,37.42804527917226,-122.07764566663481,-41.86706596624072
1593045289447.0,37.4280393783418,-122.07776818067171,-43.21198605319598
1593045290447.0,37.42804185318078,-122.0778868917265,-42.796938685654666
1593045291447.0,37.42804407311633,-122.07797584588688,-41.91569745412506
1593045292447.0,37.42804723586864,-122.07803168591398,-43.00401898924267
1593045293447.0,37.42804779317714,-122.07810545224724,-43.261249365978
1593045294447.0,37.42803213716732,-122.07816730116994,-42.37353956533066
1593045295447.0,37.427983301865645,-122.07823011613334,-40.20488284449757
1593045296447.0,37.42790776672936,-122.07826861974587,-39.59783796056725
1593045297447.0,37.427817811730385,-122.07828856915758,-37.735466932335996
1593045298447.0,37.427707729997415,-122.0782938852381,-37.30391175259705
1593045299447.0,37.427586906605825,-122.07827841894449,-37.304343941358624
1593045300447.0,37.4274608523054,-122.07826360498998,-37.59522959407295
1593045301447.0,37.42732326108015,-122.0782300856494,-38.249238889046595
1593045302447.0,37.42718525892292,-122.07820816114594,-38.03449125700663
1593045303447.0,37.42704346314594,-122.07817764904856,-40.410056383487394
1593045304447.0,37.42689482019911,-122.07813537513164,-42.66950478132009
1593045305447.0,37.426738535500746,-122.0781210062055,-41.649595542409116
1593045306447.0,37.42657401605501,-122.07811021241622,-41.11078705581787
1593045307447.0,37.42640676958885,-122.07810532816345,-41.75263225457868
1593045308447.0,37.4262394820011,-122.07812261205078,-40.07689898485093
1593045309447.0,37.42607142922338,-122.07812920621632,-39.02313014453694
1593045310447.0,37.425897629713276,-122.07812985794628,-39.28859206024926
1593045311447.0,37.425724973753056,-122.07814406534129,-37.96070901890974
1593045312447.0,37.42555256370858,-122.07816614271127,-37.76282063476731
1593045313447.0,37.42539360890343,-122.07817651061588,-39.91158290512351
1593045314447.0,37.425250171479995,-122.07819440570407,-40.71612448899494
1593045315447.0,37.42513023447417,-122.0782085390643,-41.924956699530696
1593045316447.0,37.4250341638717,-122.07821565793894,-43.18373979006079
1593045317447.0,37.424963118963404,-122.07822231213814,-43.25634346279894
1593045318447.0,37.42491467715205,-122.07822984293676,-41.080978870651045
1593045319447.0,37.424880413441,-122.07822149306371,-41.49400299208726
1593045320447.0,37.424863419994615,-122.07822034151262,-42.62773285606588
1593045321447.0,37.42485864790774,-122.07820369774933,-43.635751620034945
1593045322447.0,37.42485730689672,-122.0781922818492,-42.115062211725686
1593045323447.0,37.424848497741834,-122.0781795347634,-43.035698071516
1593045324447.0,37.42484325543686,-122.07818090649985,-41.45719489847254
1593045325447.0,37.424839926730634,-122.07816997383036,-42.8648529176601
1593045326447.0,37.42484283663792,-122.07815842963154,-43.25962330093259
1593045327447.0,37.42483996272857,-122.07815810855071,-44.047969581574485
1593045328447.0,37.42484803831088,-122.07816448032499,-42.08698234212309
1593045329447.0,37.42485656402712,-122.07817906679627,-41.6053099459104
1593045330447.0,37.42485325243694,-122.07818251748881,-40.96054921127234
1593045331447.0,37.424855642780265,-122.07818038052392,-41.79060703805571
1593045332447.0,37.42486072341807,-122.07817724343218,-41.2442791180026
1593045333447.0,37.42484118789302,-122.07817530430268,-41.231340499467024
1593045334447.0,37.42481777033327,-122.0781768992997,-40.323735839699374
1593045335447.0,37.4247852582092,-122.07817001488623,-39.57367677876583
1593045336447.0,37.42473586999948,-122.07817172320276,-38.90395774795701
1593045337447.0,37.42466343280316,-122.07817547732627,-38.02382368528717
1593045338447.0,37.42456722119151,-122.0781791053837,-35.164517442658315
1593045339447.0,37.424459769087505,-122.07817060399731,-34.955792479298836
1593045340447.0,37.42434267358291,-122.07816583514153,-35.811439233644435
1593045341447.0,37.4242175562854,-122.07816181842026,-36.565691861681415
1593045342447.0,37.42409211103639,-122.0781607093319,-36.70217602434725
1593045343447.0,37.42396977741701,-122.0781621290123,-36.59717737747778
1593045344447.0,37.42385255861747,-122.07817397907108,-35.18258500835603
1593045345447.0,37.423738088631005,-122.07817054861488,-35.40966993629418
1593045346447.0,37.42362814552305,-122.07816111148288,-36.46574914401109
1593045347447.0,37.42353374006686,-122.07815152416542,-38.57014429038377
1593045348447.0,37.423451698899754,-122.07814850073528,-39.64059209596767
1593045349447.0,37.42338619509315,-122.07815684631471,-42.47197326796629
1593045350447.0,37.42334040200502,-122.07819514605367,-42.322213487331084
1593045351447.0,37.42329994522825,-122.07823978450551,-42.86126200195774
1593045352447.0,37.42328265846833,-122.0783389312923,-41.66218184751982
1593045353447.0,37.42327109456138,-122.07845411244172,-41.753187730523145
1593045354447.0,37.42326673625975,-122.07860611583737,-39.817510548512836
1593045355447.0,37.42326670582511,-122.07877119498374,-38.4377861038796
1593045356447.0,37.42326798979325,-122.07896844472447,-36.31177170389278
1593045357447.0,37.423270059198884,-122.07917153955265,-34.77994501716988
1593045358447.0,37.42327160782944,-122.07938684508237,-32.593960520743536
1593045359447.0,37.423261345132715,-122.07960223246856,-32.03253746267988
1593045360447.0,37.423252743435654,-122.07982080536078,-32.27454574876672
1593045361447.0,37.42324307117963,-122.08003838299393,-31.58036171732997
1593045362447.0,37.42323302651925,-122.08026439393542,-29.79259066508133
1593045363447.0,37.42321954752843,-122.08047627225652,-29.56013007288143
1593045364447.0,37.42320531304041,-122.08069579848224,-28.293726240844865
1593045365447.0,37.423187158935285,-122.08090154340091,-27.8801117539641
1593045366447.0,37.42316966438921,-122.08110239032563,-27.708454840982643
1593045367447.0,37.42315872309124,-122.0812997718743,-27.249800775284726
1593045368447.0,37.423144547570004,-122.08149052947108,-27.04683413088189
1593045369447.0,37.42312771103577,-122.0816763275187,-27.480661035692652
1593045370447.0,37.42311393008963,-122.08186248131328,-26.86998701498692
1593045371447.0,37.42309999683218,-122.0820276663947,-28.751967440257747
1593045372447.0,37.423085356775395,-122.08219944297186,-28.73985571032172
1593045373447.0,37.423070219713196,-122.0823712751914,-29.519461333013354
1593045374447.0,37.423058977409504,-122.08254356171174,-29.50518157361552
1593045375447.0,37.42303949406003,-122.08271631083426,-29.025277239409633
1593045376447.0,37.423023595829726,-122.08287547894113,-30.583629958260648
1593045377447.0,37.423017262853264,-122.08305206057587,-29.241970695387323
1593045378447.0,37.42301630290864,-122.08321428251438,-29.716367189384645
1593045379447.0,37.42301485615064,-122.08337508143315,-30.521844043610386
1593045380447.0,37.423012606252364,-122.08353964340809,-29.639848984971007
1593045381447.0,37.42302155642446,-122.08370169207882,-30.975334062046258
1593045382447.0,37.423026217253685,-122.08387434081378,-30.58234282807881
1593045383447.0,37.42303103018002,-122.08405353203071,-29.050311294658865
1593045384447.0,37.423038757456396,-122.08424274040313,-27.81831472995276
1593045385447.0,37.42305263434888,-122.0844418129139,-26.788465682157817
1593045386447.0,37.42307153697288,-122.08464631060464,-27.642917141853214
1593045387447.0,37.42309462639637,-122.08485684747028,-27.853631025566713
1593045388447.0,37.42312772518947,-122.08507007268771,-28.762038714205524
1593045389447.0,37.42315797866447,-122.08528041210172,-27.513167217949793
1593045390447.0,37.423194893278946,-122.08549576687352,-25.98508855183698
1593045391447.0,37.42322417853482,-122.08570074197627,-25.37739640852032
1593045392447.0,37.42325999900848,-122.08590603000529,-23.88679940884539
1593045393447.0,37.423290882568786,-122.08610091025182,-23.949925594433594
1593045394447.0,37.423329214535016,-122.08628681081451,-24.335366489975172
1593045395447.0,37.4233764348234,-122.0864873962052,-22.932872382437438
1593045396447.0,37.423421051549305,-122.08669130488343,-21.008255324398842
1593045397447.0,37.42346714943145,-122.08687572863566,-22.19910634569827
1593045398447.0,37.423502275994586,-122.08705472161446,-25.57135466702313
1593045399447.0,37.423548277143716,-122.08724473898042,-25.863929768519437
1593045400447.0,37.423593775155005,-122.08743884096646,-26.0007698420287
1593045401447.0,37.42363765361054,-122.087644848374,-26.879691839039868
1593045402447.0,37.423681031390004,-122.08785753065641,-28.337962655206
1593045403447.0,37.423727253336665,-122.08807452068709,-29.252586061147035
1593045404447.0,37.423771131360226,-122.08829123279249,-30.170973902251273
1593045405447.0,37.42381704333427,-122.08851065533976,-29.56718418567844
1593045406447.0,37.423858333219606,-122.08872891550854,-27.474209111054144
1593045407447.0,37.423896782957996,-122.08893251955266,-28.13129595066505
1593045408447.0,37.423923305571705,-122.08912276038225,-26.07069211597506
1593045409447.0,37.42395224652556,-122.08930273139046,-26.53131471279008
1593045410447.0,37.42396571637079,-122.08946554409859,-26.77660844137422
1593045411447.0,37.4239693989215,-122.08961221400236,-27.238492103717476
1593045412447.0,37.42396754307551,-122.08974356963215,-27.760622300162005
1593045413447.0,37.4239549484663,-122.0898653933373,-27.48396086116839
